,C,epsilon,kernel,degree,coef,accuracy
3034,2.5,0.1,sigmoid,3,2,0.6632653061224489
3035,2.5,0.1,sigmoid,3,3,0.6632653061224489
3036,2.5,0.1,sigmoid,4,0,0.6632653061224489
3037,2.5,0.1,sigmoid,4,1,0.6632653061224489
3038,2.5,0.1,sigmoid,4,2,0.6632653061224489
3039,2.5,0.1,sigmoid,4,3,0.6632653061224489
3040,2.5,0.5,linear,0,0,0.7040816326530612
3041,2.5,0.5,linear,0,1,0.7040816326530612
3042,2.5,0.5,linear,0,2,0.7040816326530612
3043,2.5,0.5,linear,0,3,0.7040816326530612
3044,2.5,0.5,linear,1,0,0.7040816326530612
3045,2.5,0.5,linear,1,1,0.7040816326530612
3046,2.5,0.5,linear,1,2,0.7040816326530612
3047,2.5,0.5,linear,1,3,0.7040816326530612
3048,2.5,0.5,linear,2,0,0.7040816326530612
3049,2.5,0.5,linear,2,1,0.7040816326530612
3050,2.5,0.5,linear,2,2,0.7040816326530612
3051,2.5,0.5,linear,2,3,0.7040816326530612
3052,2.5,0.5,linear,3,0,0.7040816326530612
3053,2.5,0.5,linear,3,1,0.7040816326530612
3054,2.5,0.5,linear,3,2,0.7040816326530612
3055,2.5,0.5,linear,3,3,0.7040816326530612
3056,2.5,0.5,linear,4,0,0.7040816326530612
3057,2.5,0.5,linear,4,1,0.7040816326530612
3058,2.5,0.5,linear,4,2,0.7040816326530612
3059,2.5,0.5,linear,4,3,0.7040816326530612
3060,2.5,0.5,poly,0,0,0.6632653061224489
3061,2.5,0.5,poly,0,1,0.6632653061224489
3062,2.5,0.5,poly,0,2,0.6632653061224489
3063,2.5,0.5,poly,0,3,0.6632653061224489
3064,2.5,0.5,poly,1,0,0.7346938775510204
3065,2.5,0.5,poly,1,1,0.7346938775510204
3066,2.5,0.5,poly,1,2,0.7346938775510204
3067,2.5,0.5,poly,1,3,0.7346938775510204
3068,2.5,0.5,poly,2,0,0.7653061224489796
3069,2.5,0.5,poly,2,1,0.7653061224489796
3070,2.5,0.5,poly,2,2,0.7755102040816326
3071,2.5,0.5,poly,2,3,0.7755102040816326
3072,2.5,0.5,poly,3,0,0.7653061224489796
3073,2.5,0.5,poly,3,1,0.826530612244898
3074,2.5,0.5,poly,3,2,0.8367346938775511
3075,2.5,0.5,poly,3,3,0.8367346938775511
3076,2.5,0.5,poly,4,0,0.7448979591836735
3077,2.5,0.5,poly,4,1,0.8367346938775511
3078,2.5,0.5,poly,4,2,0.8061224489795918
3079,2.5,0.5,poly,4,3,0.7959183673469388
3080,2.5,0.5,rbf,0,0,0.8775510204081632
3081,2.5,0.5,rbf,0,1,0.8775510204081632
3082,2.5,0.5,rbf,0,2,0.8775510204081632
3083,2.5,0.5,rbf,0,3,0.8775510204081632
3084,2.5,0.5,rbf,1,0,0.8775510204081632
3085,2.5,0.5,rbf,1,1,0.8775510204081632
3086,2.5,0.5,rbf,1,2,0.8775510204081632
3087,2.5,0.5,rbf,1,3,0.8775510204081632
3088,2.5,0.5,rbf,2,0,0.8775510204081632
3089,2.5,0.5,rbf,2,1,0.8775510204081632
3090,2.5,0.5,rbf,2,2,0.8775510204081632
3091,2.5,0.5,rbf,2,3,0.8775510204081632
3092,2.5,0.5,rbf,3,0,0.8775510204081632
3093,2.5,0.5,rbf,3,1,0.8775510204081632
3094,2.5,0.5,rbf,3,2,0.8775510204081632
3095,2.5,0.5,rbf,3,3,0.8775510204081632
3096,2.5,0.5,rbf,4,0,0.8775510204081632
3097,2.5,0.5,rbf,4,1,0.8775510204081632
3098,2.5,0.5,rbf,4,2,0.8775510204081632
3099,2.5,0.5,rbf,4,3,0.8775510204081632
3100,2.5,0.5,sigmoid,0,0,0.6632653061224489
3101,2.5,0.5,sigmoid,0,1,0.6632653061224489
3102,2.5,0.5,sigmoid,0,2,0.6632653061224489
3103,2.5,0.5,sigmoid,0,3,0.6632653061224489
3104,2.5,0.5,sigmoid,1,0,0.6632653061224489
3105,2.5,0.5,sigmoid,1,1,0.6632653061224489
3106,2.5,0.5,sigmoid,1,2,0.6632653061224489
3107,2.5,0.5,sigmoid,1,3,0.6632653061224489
3108,2.5,0.5,sigmoid,2,0,0.6632653061224489
3109,2.5,0.5,sigmoid,2,1,0.6632653061224489
3110,2.5,0.5,sigmoid,2,2,0.6632653061224489
3111,2.5,0.5,sigmoid,2,3,0.6632653061224489
3112,2.5,0.5,sigmoid,3,0,0.6632653061224489
3113,2.5,0.5,sigmoid,3,1,0.6632653061224489
3114,2.5,0.5,sigmoid,3,2,0.6632653061224489
3115,2.5,0.5,sigmoid,3,3,0.6632653061224489
3116,2.5,0.5,sigmoid,4,0,0.6632653061224489
3117,2.5,0.5,sigmoid,4,1,0.6632653061224489
3118,2.5,0.5,sigmoid,4,2,0.6632653061224489
3119,2.5,0.5,sigmoid,4,3,0.6632653061224489
3120,2.5,1.0,linear,0,0,0.673469387755102
3121,2.5,1.0,linear,0,1,0.673469387755102
3122,2.5,1.0,linear,0,2,0.673469387755102
3123,2.5,1.0,linear,0,3,0.673469387755102
3124,2.5,1.0,linear,1,0,0.673469387755102
3125,2.5,1.0,linear,1,1,0.673469387755102
3126,2.5,1.0,linear,1,2,0.673469387755102
3127,2.5,1.0,linear,1,3,0.673469387755102
3128,2.5,1.0,linear,2,0,0.673469387755102
3129,2.5,1.0,linear,2,1,0.673469387755102
3130,2.5,1.0,linear,2,2,0.673469387755102
3131,2.5,1.0,linear,2,3,0.673469387755102
3132,2.5,1.0,linear,3,0,0.673469387755102
3133,2.5,1.0,linear,3,1,0.673469387755102
3134,2.5,1.0,linear,3,2,0.673469387755102
3135,2.5,1.0,linear,3,3,0.673469387755102
3136,2.5,1.0,linear,4,0,0.673469387755102
3137,2.5,1.0,linear,4,1,0.673469387755102
3138,2.5,1.0,linear,4,2,0.673469387755102
3139,2.5,1.0,linear,4,3,0.673469387755102
3140,2.5,1.0,poly,0,0,0.030612244897959183
3141,2.5,1.0,poly,0,1,0.030612244897959183
3142,2.5,1.0,poly,0,2,0.030612244897959183
3143,2.5,1.0,poly,0,3,0.030612244897959183
3144,2.5,1.0,poly,1,0,0.7142857142857143
3145,2.5,1.0,poly,1,1,0.7142857142857143
3146,2.5,1.0,poly,1,2,0.7142857142857143
3147,2.5,1.0,poly,1,3,0.7142857142857143
3148,2.5,1.0,poly,2,0,0.7346938775510204
3149,2.5,1.0,poly,2,1,0.7653061224489796
3150,2.5,1.0,poly,2,2,0.7653061224489796
3151,2.5,1.0,poly,2,3,0.7755102040816326
3152,2.5,1.0,poly,3,0,0.673469387755102
3153,2.5,1.0,poly,3,1,0.8163265306122449
3154,2.5,1.0,poly,3,2,0.8061224489795918
3155,2.5,1.0,poly,3,3,0.8061224489795918
3156,2.5,1.0,poly,4,0,0.6836734693877551
3157,2.5,1.0,poly,4,1,0.8061224489795918
3158,2.5,1.0,poly,4,2,0.826530612244898
3159,2.5,1.0,poly,4,3,0.7959183673469388
3160,2.5,1.0,rbf,0,0,0.7653061224489796
3161,2.5,1.0,rbf,0,1,0.7653061224489796
3162,2.5,1.0,rbf,0,2,0.7653061224489796
3163,2.5,1.0,rbf,0,3,0.7653061224489796
3164,2.5,1.0,rbf,1,0,0.7653061224489796
3165,2.5,1.0,rbf,1,1,0.7653061224489796
3166,2.5,1.0,rbf,1,2,0.7653061224489796
3167,2.5,1.0,rbf,1,3,0.7653061224489796
3168,2.5,1.0,rbf,2,0,0.7653061224489796
3169,2.5,1.0,rbf,2,1,0.7653061224489796
3170,2.5,1.0,rbf,2,2,0.7653061224489796
3171,2.5,1.0,rbf,2,3,0.7653061224489796
3172,2.5,1.0,rbf,3,0,0.7653061224489796
3173,2.5,1.0,rbf,3,1,0.7653061224489796
3174,2.5,1.0,rbf,3,2,0.7653061224489796
3175,2.5,1.0,rbf,3,3,0.7653061224489796
3176,2.5,1.0,rbf,4,0,0.7653061224489796
3177,2.5,1.0,rbf,4,1,0.7653061224489796
3178,2.5,1.0,rbf,4,2,0.7653061224489796
3179,2.5,1.0,rbf,4,3,0.7653061224489796
3180,2.5,1.0,sigmoid,0,0,0.030612244897959183
3181,2.5,1.0,sigmoid,0,1,0.10204081632653061
3182,2.5,1.0,sigmoid,0,2,0.10204081632653061
3183,2.5,1.0,sigmoid,0,3,0.030612244897959183
3184,2.5,1.0,sigmoid,1,0,0.030612244897959183
3185,2.5,1.0,sigmoid,1,1,0.10204081632653061
3186,2.5,1.0,sigmoid,1,2,0.10204081632653061
3187,2.5,1.0,sigmoid,1,3,0.030612244897959183
3188,2.5,1.0,sigmoid,2,0,0.030612244897959183
3189,2.5,1.0,sigmoid,2,1,0.10204081632653061
3190,2.5,1.0,sigmoid,2,2,0.10204081632653061
3191,2.5,1.0,sigmoid,2,3,0.030612244897959183
3192,2.5,1.0,sigmoid,3,0,0.030612244897959183
3193,2.5,1.0,sigmoid,3,1,0.10204081632653061
3194,2.5,1.0,sigmoid,3,2,0.10204081632653061
3195,2.5,1.0,sigmoid,3,3,0.030612244897959183
3196,2.5,1.0,sigmoid,4,0,0.030612244897959183
3197,2.5,1.0,sigmoid,4,1,0.10204081632653061
3198,2.5,1.0,sigmoid,4,2,0.10204081632653061
3199,2.5,1.0,sigmoid,4,3,0.030612244897959183
3200,3.0,0.01,linear,0,0,0.7244897959183674
3201,3.0,0.01,linear,0,1,0.7244897959183674
3202,3.0,0.01,linear,0,2,0.7244897959183674
3203,3.0,0.01,linear,0,3,0.7244897959183674
3204,3.0,0.01,linear,1,0,0.7244897959183674
3205,3.0,0.01,linear,1,1,0.7244897959183674
3206,3.0,0.01,linear,1,2,0.7244897959183674
3207,3.0,0.01,linear,1,3,0.7244897959183674
3208,3.0,0.01,linear,2,0,0.7244897959183674
3209,3.0,0.01,linear,2,1,0.7244897959183674
3210,3.0,0.01,linear,2,2,0.7244897959183674
3211,3.0,0.01,linear,2,3,0.7244897959183674
3212,3.0,0.01,linear,3,0,0.7244897959183674
3213,3.0,0.01,linear,3,1,0.7244897959183674
3214,3.0,0.01,linear,3,2,0.7244897959183674
3215,3.0,0.01,linear,3,3,0.7244897959183674
3216,3.0,0.01,linear,4,0,0.7244897959183674
3217,3.0,0.01,linear,4,1,0.7244897959183674
3218,3.0,0.01,linear,4,2,0.7244897959183674
3219,3.0,0.01,linear,4,3,0.7244897959183674
3220,3.0,0.01,poly,0,0,0.6632653061224489
3221,3.0,0.01,poly,0,1,0.6632653061224489
3222,3.0,0.01,poly,0,2,0.6632653061224489
3223,3.0,0.01,poly,0,3,0.6632653061224489
3224,3.0,0.01,poly,1,0,0.7346938775510204
3225,3.0,0.01,poly,1,1,0.7346938775510204
3226,3.0,0.01,poly,1,2,0.7346938775510204
3227,3.0,0.01,poly,1,3,0.7346938775510204
3228,3.0,0.01,poly,2,0,0.7551020408163265
3229,3.0,0.01,poly,2,1,0.8163265306122449
3230,3.0,0.01,poly,2,2,0.8061224489795918
3231,3.0,0.01,poly,2,3,0.8061224489795918
3232,3.0,0.01,poly,3,0,0.7040816326530612
3233,3.0,0.01,poly,3,1,0.7653061224489796
3234,3.0,0.01,poly,3,2,0.7857142857142857
3235,3.0,0.01,poly,3,3,0.7857142857142857
3236,3.0,0.01,poly,4,0,0.7551020408163265
3237,3.0,0.01,poly,4,1,0.8673469387755102
3238,3.0,0.01,poly,4,2,0.8367346938775511
3239,3.0,0.01,poly,4,3,0.8367346938775511
3240,3.0,0.01,rbf,0,0,0.8469387755102041
3241,3.0,0.01,rbf,0,1,0.8469387755102041
3242,3.0,0.01,rbf,0,2,0.8469387755102041
3243,3.0,0.01,rbf,0,3,0.8469387755102041
3244,3.0,0.01,rbf,1,0,0.8469387755102041
3245,3.0,0.01,rbf,1,1,0.8469387755102041
3246,3.0,0.01,rbf,1,2,0.8469387755102041
3247,3.0,0.01,rbf,1,3,0.8469387755102041
3248,3.0,0.01,rbf,2,0,0.8469387755102041
3249,3.0,0.01,rbf,2,1,0.8469387755102041
3250,3.0,0.01,rbf,2,2,0.8469387755102041
3251,3.0,0.01,rbf,2,3,0.8469387755102041
3252,3.0,0.01,rbf,3,0,0.8469387755102041
3253,3.0,0.01,rbf,3,1,0.8469387755102041
3254,3.0,0.01,rbf,3,2,0.8469387755102041
3255,3.0,0.01,rbf,3,3,0.8469387755102041
3256,3.0,0.01,rbf,4,0,0.8469387755102041
3257,3.0,0.01,rbf,4,1,0.8469387755102041
3258,3.0,0.01,rbf,4,2,0.8469387755102041
3259,3.0,0.01,rbf,4,3,0.8469387755102041
3260,3.0,0.01,sigmoid,0,0,0.6632653061224489
3261,3.0,0.01,sigmoid,0,1,0.6632653061224489
3262,3.0,0.01,sigmoid,0,2,0.6632653061224489
3263,3.0,0.01,sigmoid,0,3,0.6632653061224489
3264,3.0,0.01,sigmoid,1,0,0.6632653061224489
3265,3.0,0.01,sigmoid,1,1,0.6632653061224489
3266,3.0,0.01,sigmoid,1,2,0.6632653061224489
3267,3.0,0.01,sigmoid,1,3,0.6632653061224489
3268,3.0,0.01,sigmoid,2,0,0.6632653061224489
3269,3.0,0.01,sigmoid,2,1,0.6632653061224489
3270,3.0,0.01,sigmoid,2,2,0.6632653061224489
3271,3.0,0.01,sigmoid,2,3,0.6632653061224489
3272,3.0,0.01,sigmoid,3,0,0.6632653061224489
3273,3.0,0.01,sigmoid,3,1,0.6632653061224489
3274,3.0,0.01,sigmoid,3,2,0.6632653061224489
3275,3.0,0.01,sigmoid,3,3,0.6632653061224489
3276,3.0,0.01,sigmoid,4,0,0.6632653061224489
3277,3.0,0.01,sigmoid,4,1,0.6632653061224489
3278,3.0,0.01,sigmoid,4,2,0.6632653061224489
3279,3.0,0.01,sigmoid,4,3,0.6632653061224489
3280,3.0,0.05,linear,0,0,0.7244897959183674
3281,3.0,0.05,linear,0,1,0.7244897959183674
3282,3.0,0.05,linear,0,2,0.7244897959183674
3283,3.0,0.05,linear,0,3,0.7244897959183674
3284,3.0,0.05,linear,1,0,0.7244897959183674
3285,3.0,0.05,linear,1,1,0.7244897959183674
3286,3.0,0.05,linear,1,2,0.7244897959183674
3287,3.0,0.05,linear,1,3,0.7244897959183674
3288,3.0,0.05,linear,2,0,0.7244897959183674
3289,3.0,0.05,linear,2,1,0.7244897959183674
3290,3.0,0.05,linear,2,2,0.7244897959183674
3291,3.0,0.05,linear,2,3,0.7244897959183674
3292,3.0,0.05,linear,3,0,0.7244897959183674
3293,3.0,0.05,linear,3,1,0.7244897959183674
3294,3.0,0.05,linear,3,2,0.7244897959183674
3295,3.0,0.05,linear,3,3,0.7244897959183674
3296,3.0,0.05,linear,4,0,0.7244897959183674
3297,3.0,0.05,linear,4,1,0.7244897959183674
3298,3.0,0.05,linear,4,2,0.7244897959183674
3299,3.0,0.05,linear,4,3,0.7244897959183674
3300,3.0,0.05,poly,0,0,0.6632653061224489
3301,3.0,0.05,poly,0,1,0.6632653061224489
3302,3.0,0.05,poly,0,2,0.6632653061224489
3303,3.0,0.05,poly,0,3,0.6632653061224489
3304,3.0,0.05,poly,1,0,0.7346938775510204
3305,3.0,0.05,poly,1,1,0.7346938775510204
3306,3.0,0.05,poly,1,2,0.7346938775510204
3307,3.0,0.05,poly,1,3,0.7346938775510204
3308,3.0,0.05,poly,2,0,0.7653061224489796
3309,3.0,0.05,poly,2,1,0.8061224489795918
3310,3.0,0.05,poly,2,2,0.8061224489795918
3311,3.0,0.05,poly,2,3,0.8061224489795918
3312,3.0,0.05,poly,3,0,0.7040816326530612
3313,3.0,0.05,poly,3,1,0.7755102040816326
3314,3.0,0.05,poly,3,2,0.7857142857142857
3315,3.0,0.05,poly,3,3,0.7755102040816326
3316,3.0,0.05,poly,4,0,0.7653061224489796
3317,3.0,0.05,poly,4,1,0.8571428571428571
3318,3.0,0.05,poly,4,2,0.8367346938775511
3319,3.0,0.05,poly,4,3,0.8367346938775511
3320,3.0,0.05,rbf,0,0,0.8673469387755102
3321,3.0,0.05,rbf,0,1,0.8673469387755102
3322,3.0,0.05,rbf,0,2,0.8673469387755102
3323,3.0,0.05,rbf,0,3,0.8673469387755102
3324,3.0,0.05,rbf,1,0,0.8673469387755102
3325,3.0,0.05,rbf,1,1,0.8673469387755102
3326,3.0,0.05,rbf,1,2,0.8673469387755102
3327,3.0,0.05,rbf,1,3,0.8673469387755102
3328,3.0,0.05,rbf,2,0,0.8673469387755102
3329,3.0,0.05,rbf,2,1,0.8673469387755102
3330,3.0,0.05,rbf,2,2,0.8673469387755102
3331,3.0,0.05,rbf,2,3,0.8673469387755102
3332,3.0,0.05,rbf,3,0,0.8673469387755102
3333,3.0,0.05,rbf,3,1,0.8673469387755102
3334,3.0,0.05,rbf,3,2,0.8673469387755102
3335,3.0,0.05,rbf,3,3,0.8673469387755102
3336,3.0,0.05,rbf,4,0,0.8673469387755102
3337,3.0,0.05,rbf,4,1,0.8673469387755102
3338,3.0,0.05,rbf,4,2,0.8673469387755102
3339,3.0,0.05,rbf,4,3,0.8673469387755102
3340,3.0,0.05,sigmoid,0,0,0.6632653061224489
3341,3.0,0.05,sigmoid,0,1,0.6632653061224489
3342,3.0,0.05,sigmoid,0,2,0.6632653061224489
3343,3.0,0.05,sigmoid,0,3,0.6632653061224489
3344,3.0,0.05,sigmoid,1,0,0.6632653061224489
3345,3.0,0.05,sigmoid,1,1,0.6632653061224489
3346,3.0,0.05,sigmoid,1,2,0.6632653061224489
3347,3.0,0.05,sigmoid,1,3,0.6632653061224489
3348,3.0,0.05,sigmoid,2,0,0.6632653061224489
3349,3.0,0.05,sigmoid,2,1,0.6632653061224489
3350,3.0,0.05,sigmoid,2,2,0.6632653061224489
3351,3.0,0.05,sigmoid,2,3,0.6632653061224489
3352,3.0,0.05,sigmoid,3,0,0.6632653061224489
3353,3.0,0.05,sigmoid,3,1,0.6632653061224489
3354,3.0,0.05,sigmoid,3,2,0.6632653061224489
3355,3.0,0.05,sigmoid,3,3,0.6632653061224489
3356,3.0,0.05,sigmoid,4,0,0.6632653061224489
3357,3.0,0.05,sigmoid,4,1,0.6632653061224489
3358,3.0,0.05,sigmoid,4,2,0.6632653061224489
3359,3.0,0.05,sigmoid,4,3,0.6632653061224489
3360,3.0,0.1,linear,0,0,0.7244897959183674
3361,3.0,0.1,linear,0,1,0.7244897959183674
3362,3.0,0.1,linear,0,2,0.7244897959183674
3363,3.0,0.1,linear,0,3,0.7244897959183674
3364,3.0,0.1,linear,1,0,0.7244897959183674
3365,3.0,0.1,linear,1,1,0.7244897959183674
3366,3.0,0.1,linear,1,2,0.7244897959183674
3367,3.0,0.1,linear,1,3,0.7244897959183674
3368,3.0,0.1,linear,2,0,0.7244897959183674
3369,3.0,0.1,linear,2,1,0.7244897959183674
3370,3.0,0.1,linear,2,2,0.7244897959183674
3371,3.0,0.1,linear,2,3,0.7244897959183674
3372,3.0,0.1,linear,3,0,0.7244897959183674
3373,3.0,0.1,linear,3,1,0.7244897959183674
3374,3.0,0.1,linear,3,2,0.7244897959183674
3375,3.0,0.1,linear,3,3,0.7244897959183674
3376,3.0,0.1,linear,4,0,0.7244897959183674
3377,3.0,0.1,linear,4,1,0.7244897959183674
3378,3.0,0.1,linear,4,2,0.7244897959183674
3379,3.0,0.1,linear,4,3,0.7244897959183674
3380,3.0,0.1,poly,0,0,0.6632653061224489
3381,3.0,0.1,poly,0,1,0.6632653061224489
3382,3.0,0.1,poly,0,2,0.6632653061224489
3383,3.0,0.1,poly,0,3,0.6632653061224489
3384,3.0,0.1,poly,1,0,0.7346938775510204
3385,3.0,0.1,poly,1,1,0.7346938775510204
3386,3.0,0.1,poly,1,2,0.7346938775510204
3387,3.0,0.1,poly,1,3,0.7346938775510204
3388,3.0,0.1,poly,2,0,0.7653061224489796
3389,3.0,0.1,poly,2,1,0.8061224489795918
3390,3.0,0.1,poly,2,2,0.8061224489795918
3391,3.0,0.1,poly,2,3,0.8061224489795918
3392,3.0,0.1,poly,3,0,0.7040816326530612
3393,3.0,0.1,poly,3,1,0.7755102040816326
3394,3.0,0.1,poly,3,2,0.7959183673469388
3395,3.0,0.1,poly,3,3,0.7959183673469388
3396,3.0,0.1,poly,4,0,0.7551020408163265
3397,3.0,0.1,poly,4,1,0.8673469387755102
3398,3.0,0.1,poly,4,2,0.8367346938775511
3399,3.0,0.1,poly,4,3,0.8367346938775511
3400,3.0,0.1,rbf,0,0,0.8877551020408163
3401,3.0,0.1,rbf,0,1,0.8877551020408163
3402,3.0,0.1,rbf,0,2,0.8877551020408163
3403,3.0,0.1,rbf,0,3,0.8877551020408163
3404,3.0,0.1,rbf,1,0,0.8877551020408163
3405,3.0,0.1,rbf,1,1,0.8877551020408163
3406,3.0,0.1,rbf,1,2,0.8877551020408163
3407,3.0,0.1,rbf,1,3,0.8877551020408163
3408,3.0,0.1,rbf,2,0,0.8877551020408163
3409,3.0,0.1,rbf,2,1,0.8877551020408163
3410,3.0,0.1,rbf,2,2,0.8877551020408163
3411,3.0,0.1,rbf,2,3,0.8877551020408163
3412,3.0,0.1,rbf,3,0,0.8877551020408163
3413,3.0,0.1,rbf,3,1,0.8877551020408163
3414,3.0,0.1,rbf,3,2,0.8877551020408163
3415,3.0,0.1,rbf,3,3,0.8877551020408163
3416,3.0,0.1,rbf,4,0,0.8877551020408163
3417,3.0,0.1,rbf,4,1,0.8877551020408163
3418,3.0,0.1,rbf,4,2,0.8877551020408163
3419,3.0,0.1,rbf,4,3,0.8877551020408163
3420,3.0,0.1,sigmoid,0,0,0.6632653061224489
3421,3.0,0.1,sigmoid,0,1,0.6632653061224489
3422,3.0,0.1,sigmoid,0,2,0.6632653061224489
3423,3.0,0.1,sigmoid,0,3,0.6632653061224489
3424,3.0,0.1,sigmoid,1,0,0.6632653061224489
3425,3.0,0.1,sigmoid,1,1,0.6632653061224489
3426,3.0,0.1,sigmoid,1,2,0.6632653061224489
3427,3.0,0.1,sigmoid,1,3,0.6632653061224489
3428,3.0,0.1,sigmoid,2,0,0.6632653061224489
3429,3.0,0.1,sigmoid,2,1,0.6632653061224489
3430,3.0,0.1,sigmoid,2,2,0.6632653061224489
3431,3.0,0.1,sigmoid,2,3,0.6632653061224489
3432,3.0,0.1,sigmoid,3,0,0.6632653061224489
3433,3.0,0.1,sigmoid,3,1,0.6632653061224489
3434,3.0,0.1,sigmoid,3,2,0.6632653061224489
3435,3.0,0.1,sigmoid,3,3,0.6632653061224489
3436,3.0,0.1,sigmoid,4,0,0.6632653061224489
3437,3.0,0.1,sigmoid,4,1,0.6632653061224489
3438,3.0,0.1,sigmoid,4,2,0.6632653061224489
3439,3.0,0.1,sigmoid,4,3,0.6632653061224489
3440,3.0,0.5,linear,0,0,0.7040816326530612
3441,3.0,0.5,linear,0,1,0.7040816326530612
3442,3.0,0.5,linear,0,2,0.7040816326530612
3443,3.0,0.5,linear,0,3,0.7040816326530612
3444,3.0,0.5,linear,1,0,0.7040816326530612
3445,3.0,0.5,linear,1,1,0.7040816326530612
3446,3.0,0.5,linear,1,2,0.7040816326530612
3447,3.0,0.5,linear,1,3,0.7040816326530612
3448,3.0,0.5,linear,2,0,0.7040816326530612
3449,3.0,0.5,linear,2,1,0.7040816326530612
3450,3.0,0.5,linear,2,2,0.7040816326530612
3451,3.0,0.5,linear,2,3,0.7040816326530612
3452,3.0,0.5,linear,3,0,0.7040816326530612
3453,3.0,0.5,linear,3,1,0.7040816326530612
3454,3.0,0.5,linear,3,2,0.7040816326530612
3455,3.0,0.5,linear,3,3,0.7040816326530612
3456,3.0,0.5,linear,4,0,0.7040816326530612
3457,3.0,0.5,linear,4,1,0.7040816326530612
3458,3.0,0.5,linear,4,2,0.7040816326530612
3459,3.0,0.5,linear,4,3,0.7040816326530612
3460,3.0,0.5,poly,0,0,0.6632653061224489
3461,3.0,0.5,poly,0,1,0.6632653061224489
3462,3.0,0.5,poly,0,2,0.6632653061224489
3463,3.0,0.5,poly,0,3,0.6632653061224489
3464,3.0,0.5,poly,1,0,0.7448979591836735
3465,3.0,0.5,poly,1,1,0.7448979591836735
3466,3.0,0.5,poly,1,2,0.7448979591836735
3467,3.0,0.5,poly,1,3,0.7448979591836735
3468,3.0,0.5,poly,2,0,0.7653061224489796
3469,3.0,0.5,poly,2,1,0.7653061224489796
3470,3.0,0.5,poly,2,2,0.7653061224489796
3471,3.0,0.5,poly,2,3,0.7653061224489796
3472,3.0,0.5,poly,3,0,0.7551020408163265
3473,3.0,0.5,poly,3,1,0.8163265306122449
3474,3.0,0.5,poly,3,2,0.826530612244898
3475,3.0,0.5,poly,3,3,0.826530612244898
3476,3.0,0.5,poly,4,0,0.7551020408163265
3477,3.0,0.5,poly,4,1,0.826530612244898
3478,3.0,0.5,poly,4,2,0.8061224489795918
3479,3.0,0.5,poly,4,3,0.7857142857142857
3480,3.0,0.5,rbf,0,0,0.8877551020408163
3481,3.0,0.5,rbf,0,1,0.8877551020408163
3482,3.0,0.5,rbf,0,2,0.8877551020408163
3483,3.0,0.5,rbf,0,3,0.8877551020408163
3484,3.0,0.5,rbf,1,0,0.8877551020408163
3485,3.0,0.5,rbf,1,1,0.8877551020408163
3486,3.0,0.5,rbf,1,2,0.8877551020408163
3487,3.0,0.5,rbf,1,3,0.8877551020408163
3488,3.0,0.5,rbf,2,0,0.8877551020408163
3489,3.0,0.5,rbf,2,1,0.8877551020408163
3490,3.0,0.5,rbf,2,2,0.8877551020408163
3491,3.0,0.5,rbf,2,3,0.8877551020408163
3492,3.0,0.5,rbf,3,0,0.8877551020408163
3493,3.0,0.5,rbf,3,1,0.8877551020408163
3494,3.0,0.5,rbf,3,2,0.8877551020408163
3495,3.0,0.5,rbf,3,3,0.8877551020408163
3496,3.0,0.5,rbf,4,0,0.8877551020408163
3497,3.0,0.5,rbf,4,1,0.8877551020408163
3498,3.0,0.5,rbf,4,2,0.8877551020408163
3499,3.0,0.5,rbf,4,3,0.8877551020408163
3500,3.0,0.5,sigmoid,0,0,0.6632653061224489
3501,3.0,0.5,sigmoid,0,1,0.6632653061224489
3502,3.0,0.5,sigmoid,0,2,0.6632653061224489
3503,3.0,0.5,sigmoid,0,3,0.6632653061224489
3504,3.0,0.5,sigmoid,1,0,0.6632653061224489
3505,3.0,0.5,sigmoid,1,1,0.6632653061224489
3506,3.0,0.5,sigmoid,1,2,0.6632653061224489
3507,3.0,0.5,sigmoid,1,3,0.6632653061224489
3508,3.0,0.5,sigmoid,2,0,0.6632653061224489
3509,3.0,0.5,sigmoid,2,1,0.6632653061224489
3510,3.0,0.5,sigmoid,2,2,0.6632653061224489
3511,3.0,0.5,sigmoid,2,3,0.6632653061224489
3512,3.0,0.5,sigmoid,3,0,0.6632653061224489
3513,3.0,0.5,sigmoid,3,1,0.6632653061224489
3514,3.0,0.5,sigmoid,3,2,0.6632653061224489
3515,3.0,0.5,sigmoid,3,3,0.6632653061224489
3516,3.0,0.5,sigmoid,4,0,0.6632653061224489
3517,3.0,0.5,sigmoid,4,1,0.6632653061224489
3518,3.0,0.5,sigmoid,4,2,0.6632653061224489
3519,3.0,0.5,sigmoid,4,3,0.6632653061224489
3520,3.0,1.0,linear,0,0,0.673469387755102
3521,3.0,1.0,linear,0,1,0.673469387755102
3522,3.0,1.0,linear,0,2,0.673469387755102
3523,3.0,1.0,linear,0,3,0.673469387755102
3524,3.0,1.0,linear,1,0,0.673469387755102
3525,3.0,1.0,linear,1,1,0.673469387755102
3526,3.0,1.0,linear,1,2,0.673469387755102
3527,3.0,1.0,linear,1,3,0.673469387755102
3528,3.0,1.0,linear,2,0,0.673469387755102
3529,3.0,1.0,linear,2,1,0.673469387755102
3530,3.0,1.0,linear,2,2,0.673469387755102
3531,3.0,1.0,linear,2,3,0.673469387755102
3532,3.0,1.0,linear,3,0,0.673469387755102
3533,3.0,1.0,linear,3,1,0.673469387755102
